State,Department,Website,District,Block
Telangana,Revenue Department Bhongiri Division,RTI_telangana,Bhongiri,NA
Telangana,Revenue Department Chandurth Rajanna Sircilla,RTI_telangana,Rajanna Sircilla,NA
Telangana,Revenue Department Chinthalamanepally Mandal,RTI_telangana,NA,Chinthalamanepally
Telangana,Revenue Department Ellanthakunta RajannaSircilla,RTI_telangana,Rajanna Sircilla,Ellanthakunta
Telangana,Revenue Department Gambhiraopet Rajanna Sircilla,RTI_telangana,Rajanna Sircilla,Gambhiraopet
Telangana,"Revenue Department GEETHA NAGAR, SIRICILLA",RTI_telangana,Rajanna Sircilla,GEETHA NAGAR
Telangana,Revenue Department Jagtial,RTI_telangana,Jagtial,NA
Telangana,Revenue Department Jainoor Mandal,RTI_telangana,NA,Jainoor
Telangana,Revenue Department Jaipur,RTI_telangana,,NA
Telangana,Revenue Department Kagaznagar Division,RTI_telangana,,NA
Telangana,Revenue Department Kagaznagar Mandal,RTI_telangana,,NA
Telangana,Revenue Department Kamareddy,RTI_telangana,Kamareddy,NA
Telangana,Revenue Department Kerameri Mandal,RTI_telangana,,NA
Telangana,Revenue Department Kotapally,RTI_telangana,,NA
Telangana,Revenue Department Koutla Mandal,RTI_telangana,,NA
Telangana,Revenue Department Lingapur Mandal,RTI_telangana,,NA
Telangana,Revenue Department Mancherial,RTI_telangana,Mancherial,NA
Telangana,Revenue Department Mandamarri,RTI_telangana,Mancherial,Mandamarri
Telangana,Revenue Department Narwa Mandal,RTI_telangana,Narayanpet,Narwa
Telangana,Revenue Department Palwancha,RTI_telangana,Bhadradri Kothagudem,Palwancha
Telangana,REVENUE DEPARTMENT Parkal,RTI_telangana,Hanumakonda,Parkal
Telangana,Revenue Department Penchikalpet Mandal,RTI_telangana,Kumuram Bheem Asifabad,Penchikalpet
Telangana,Revenue Department Rebbena Mandal,RTI_telangana,Kumuram Bheem Asifabad,Rebbena
Telangana,Revenue Department Sirpur-T Mandal,RTI_telangana,Kumuram Bheem Asifabad,Sirpur (T)
Telangana,Revenue Department Sirpur-U Mandal,RTI_telangana,Kumuram Bheem Asifabad,Sirpur (U)
Telangana,Revenue Department Sujathanagar,RTI_telangana,Bhadradri Kothagudem,Sujathanagar
Telangana,Revenue Department Tiryani Mandal,RTI_telangana,Kumuram Bheem Asifabad,Tiryani
Telangana,Revenue Department Veernapalli RajannaSircilla,RTI_telangana,Rajanna Sircilla,Veernapalli
Telangana,Revenue Department Wankidi Mandal,RTI_telangana,Kumuram Bheem Asifabad,Wankidi
Telangana,Revenue Department( Collectorate)Siddipet,RTI_telangana,Siddipet,NA
Telangana,Revenue Department( Survey and Land Records) Hanumakonda,RTI_telangana,Hanamkonda,NA
Telangana,"Revenue Department(Azad nagar),Mulugu",RTI_telangana,Mulugu,NA
Telangana,Revenue Department(Collectorate) Asifabad,RTI_telangana,Asifabad,NA
Telangana,"Revenue Department(Collectorate, Yadadri Bhuvanagiri)",RTI_telangana,Yadadri Bhuvanagiri,NA
Telangana,"Revenue Department(IDOC Complex ),Hanumakonda",RTI_telangana,Hanamkonda,NA
Telangana,Revenue Department(LA(Indutries)) Medchal-Malkajgiri District,RTI_telangana,Medchal,NA
Telangana,Revenue Department(Registration and Stamps Department)yellandu,RTI_telangana,yellandu,NA
Telangana,"Revenue Department(Registration and Stamps) Department,badrachalam",RTI_telangana,badrachalam,NA
Telangana,Revenue Department(Registration and StampsDepartment)kothagudem,RTI_telangana,Bhadradri Kothagudem,NA
Telangana,Revenue Department(SDC IPT & Railways)Khammam,RTI_telangana,Khammam,NA
Telangana,"Revenue Department(SDC LA Unit, SCCL), Peddapalli",RTI_telangana,Peddapalli,NA
Telangana,"Revenue Department(Survey and Land Records ),palwancha",RTI_telangana,palwancha,NA
Telangana,"Revenue Department, Bellamapally",RTI_telangana,Bellamapally,NA
Telangana,"Revenue Department, Bheemni",RTI_telangana,Bheemni,NA
Telangana,"Revenue Department, Vemanapalli",RTI_telangana,Vemanapalli,NA
Telangana,"Revenue Department, Devaruppula,Jangao",RTI_telangana,Jangao,NA
Telangana,"Revenue Department, Falaknuma, Bandlaguda, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Kannepally",RTI_telangana,Kannepally,NA
Telangana,"Revenue Department, Nennel",RTI_telangana,Nennel,NA
Telangana,"Revenue Department, Tandur",RTI_telangana,Tandur,NA
Telangana,"Revenue Department, Tharigoppula,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Revenue Department, Addagudur",RTI_telangana,Addagudur,NA
Telangana,"Revenue department, Addagutta, Marredpally",RTI_telangana,Marredpally,NA
Telangana,"Revenue Department, Alladurg",RTI_telangana,Alladurg,NA
Telangana,"Revenue Department, Alwal",RTI_telangana,Alwal,NA
Telangana,"Revenue Department, Amangal Mandal",RTI_telangana,Amangal Mandal,NA
Telangana,"Revenue Department, Amberpet,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"REVENUE DEPARTMENT, Ameenpur, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Ameerpet, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"REVENUE DEPARTMENT, ANDOLE, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Asifnagar, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Aswapuram",RTI_telangana,Aswapuram,NA
Telangana,"Revenue Department, Aswaraopeta",RTI_telangana,Aswaraopeta,NA
Telangana,"Revenue Department, Bachannapeta,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Revenue Department, Bachupally Mandal",RTI_telangana,Bachupally Mandal,NA
Telangana,"Revenue Department, Baghlingampally, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Bahadurpura Mandal, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Banjara Hills, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Basar",RTI_telangana,Basar,NA
Telangana,"Revenue Department, Bellampally",RTI_telangana,Bellampally,NA
Telangana,"Revenue Department, Bhadrachalam",RTI_telangana,Bhadrachalam,NA
Telangana,"Revenue Department, Bhainsa",RTI_telangana,Bhainsa,NA
Telangana,"Revenue Department, Bheemaram",RTI_telangana,Bheemaram,NA
Telangana,"Revenue Department, Bhongir",RTI_telangana,Bhongir,NA
Telangana,"Revenue Department, Birkur",RTI_telangana,Birkur,NA
Telangana,"Revenue Department, Bowenpally, Secunderabad",RTI_telangana,Secunderabad,NA
Telangana,"Revenue Department, Buggaram",RTI_telangana,Buggaram,NA
Telangana,"Revenue Department, Burgampahad",RTI_telangana,Burgampahad,NA
Telangana,"Revenue Department, Chandrugonda",RTI_telangana,Chandrugonda,NA
Telangana,"Revenue Department, Chennaraopet",RTI_telangana,Chennaraopet,NA
Telangana,"Revenue Department, Chevella Mandal",RTI_telangana,Chevella Mandal,NA
Telangana,"Revenue Department, Chilipched",RTI_telangana,Chilipched,NA
Telangana,"Revenue Department, Chilpur,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Revenue Department, Choutuppal Division",RTI_telangana,Choutuppal Division,NA
Telangana,"REVENUE DEPARTMENT, Chowtakur, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Collectorate, Kamareddy",RTI_telangana,Kamareddy,NA
Telangana,"Revenue Department, Dabeerpura",RTI_telangana,Dabeerpura,NA
Telangana,"Revenue Department, Damargidda",RTI_telangana,Damargidda,NA
Telangana,"Revenue Department, Dasturabad",RTI_telangana,Dasturabad,NA
Telangana,"Revenue Department, Dhanwada",RTI_telangana,Dhanwada,NA
Telangana,"Revenue Department, Dharmasagar",RTI_telangana,Dharmasagar,NA
Telangana,"Revenue Department, Dharoor",RTI_telangana,Dharoor,NA
Telangana,"Revenue Department, Dilawarpur",RTI_telangana,Dilawarpur,NA
Telangana,"Revenue Department, Dongli",RTI_telangana,Dongli,NA
Telangana,"Revenue Department, Gadwal",RTI_telangana,Gadwal,NA
Telangana,"Revenue Department, Gajwel",RTI_telangana,Gajwel,NA
Telangana,"Revenue Department, Ghanpur (Stn),Jangaon",RTI_telangana,Jangaon,NA
Telangana,"REVENUE DEPARTMENT, Gummadidala, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Gundala",RTI_telangana,Gundala,NA
Telangana,"REVENUE DEPARTMENT, Hathnoora, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Indervally",RTI_telangana,Indervally,NA
Telangana,"Revenue Department, Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Revenue Department, Jannaram",RTI_telangana,Jannaram,NA
Telangana,"Revenue Department, Jayashankar Bhupalapally",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"REVENUE DEPARTMENT, Jharasangam, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, Jinnaram, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, Jogipet, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, kalher, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Kamareddy",RTI_telangana,Kamareddy,NA
Telangana,"REVENUE DEPARTMENT, Kandi, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, Kangti, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Kapra",RTI_telangana,Kapra,NA
Telangana,"Revenue Department, Karakagudem",RTI_telangana,Karakagudem,NA
Telangana,"Revenue Department, kasipet",RTI_telangana,kasipet,NA
Telangana,"Revenue Department, Keesara Division(Medchal-Malkajgiri)",RTI_telangana,Medchal,NA
Telangana,"Revenue Department, Khaiaratabad",RTI_telangana,Khaiaratabad,NA
Telangana,"Revenue Department, Kodakandla,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"REVENUE DEPARTMENT, KOHIR, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, Kondapur, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, KT Doddi",RTI_telangana,KT Doddi,NA
Telangana,"Revenue Department, Kukatpally",RTI_telangana,Kukatpally,NA
Telangana,"Revenue Department, Lakdikapul Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Lakidikapool Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Langer House, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, leeja",RTI_telangana,leeja,NA
Telangana,"Revenue Department, Luxettipet",RTI_telangana,Luxettipet,NA
Telangana,"Revenue Department, Madnoor",RTI_telangana,Madnoor,NA
Telangana,"Revenue Department, Maldakal",RTI_telangana,Maldakal,NA
Telangana,"Revenue Department, Malkajgiri",RTI_telangana,Malkajgiri,NA
Telangana,"Revenue Department, Mancherial",RTI_telangana,Mancherial,NA
Telangana,"Revenue Department, Mandamarri",RTI_telangana,Mandamarri,NA
Telangana,"REVENUE DEPARTMENT, Manoor, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, Mogudampally, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Motakondur",RTI_telangana,Motakondur,NA
Telangana,"Revenue Department, Mothkur",RTI_telangana,Mothkur,NA
Telangana,"REVENUE DEPARTMENT, Munipally, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Musheerabad Tahsil, Lower Tank Bund hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Nadikuda Mandal",RTI_telangana,Nadikuda Mandal,NA
Telangana,"REVENUE DEPARTMENT, Nagalgidda Town, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, nagireddypet",RTI_telangana,nagireddypet,NA
Telangana,"Revenue Department, Nampally Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Nampally, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"REVENUE DEPARTMENT, Narayankhed, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, NARAYANKHED, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Narmetta,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Revenue Department, Nasrullabad",RTI_telangana,Nasrullabad,NA
Telangana,"REVENUE DEPARTMENT, Nizampet town, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, Nyalkal Village, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, O/o. Revenue Divisional Office, Yellareddy",RTI_telangana,Yellareddy,NA
Telangana,"Revenue Department, OLD URBAN VEMULAWADA Rajanna Sircilla",RTI_telangana,Rajanna Sircilla,NA
Telangana,"Revenue Department, Padara, Nagarkurnool",RTI_telangana,Nagarkurnool,NA
Telangana,"Revenue Department, Palakurthy,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Revenue Department, Palvancha",RTI_telangana,Palvancha,NA
Telangana,"REVENUE DEPARTMENT, Patancheru town, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Pinapaka",RTI_telangana,Pinapaka,NA
Telangana,"Revenue Department, pitlam",RTI_telangana,pitlam,NA
Telangana,"REVENUE DEPARTMENT, Pulkal, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Raghunathpally, Jangaon",RTI_telangana,Jangaon,NA
Telangana,"REVENUE DEPARTMENT, Raikode, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Rajampet",RTI_telangana,Rajampet,NA
Telangana,"Revenue Department, Rajendranagar Division",RTI_telangana,Rajendranagar Division,NA
Telangana,"REVENUE DEPARTMENT, Sadasivpet, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, saidabad , Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"REVENUE DEPARTMENT, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"REVENUE DEPARTMENT, Sangareddy town, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Secunderabad, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department, Siddipet",RTI_telangana,Siddipet,NA
Telangana,"REVENUE DEPARTMENT, Sirgapur, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Tekulapalli",RTI_telangana,Tekulapalli,NA
Telangana,"Revenue Department, Thangallapalli Rajanna Sircilla",RTI_telangana,Rajanna Sircilla,NA
Telangana,"Revenue Department, Undavelly",RTI_telangana,Undavelly,NA
Telangana,"Revenue Department, Uppal",RTI_telangana,Uppal,NA
Telangana,"Revenue Department, Utnoor",RTI_telangana,Utnoor,NA
Telangana,"Revenue Department, Valigonda",RTI_telangana,Valigonda,NA
Telangana,"Revenue Department, Vikarabad",RTI_telangana,Vikarabad,NA
Telangana,"REVENUE DEPARTMENT, WATPALLE, Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department, Yadagirigutta",RTI_telangana,Yadagirigutta,NA
Telangana,"Revenue Department, Yellandu",RTI_telangana,Yellandu,NA
Telangana,"Revenue Department, Zaffergadh,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"REVENUE DEPARTMENT, ZAHEERABAD Sangareddy",RTI_telangana,Sangareddy,NA
Telangana,"Revenue Department,.Pochampally",RTI_telangana,.Pochampally,NA
Telangana,"Revenue Department,Alair",RTI_telangana,Alair,NA
Telangana,"Revenue Department,Alampur",RTI_telangana,Alampur,NA
Telangana,"Revenue Department,Allapalli",RTI_telangana,Allapalli,NA
Telangana,"Revenue Department,Annapureddipally",RTI_telangana,Annapureddipally,NA
Telangana,"Revenue Department,Asifabad",RTI_telangana,Asifabad,NA
Telangana,"Revenue Department,Athamkur",RTI_telangana,Athamkur,NA
Telangana,"Revenue Department,Athmakur Mandal",RTI_telangana,Athmakur Mandal,NA
Telangana,"Revenue Department,Balanagar",RTI_telangana,Balanagar,NA
Telangana,"Revenue Department,Banswada",RTI_telangana,Banswada,NA
Telangana,"Revenue Department,Bhadrachalam",RTI_telangana,Bhadrachalam,NA
Telangana,"Revenue Department,Bheemdevarapally",RTI_telangana,Bheemdevarapally,NA
Telangana,"Revenue Department,Bibinagar",RTI_telangana,Bibinagar,NA
Telangana,"Revenue Department,Bichkunda",RTI_telangana,Bichkunda,NA
Telangana,"Revenue Department,Bijinepally",RTI_telangana,Bijinepally,NA
Telangana,"Revenue Department,BommalaRamaram",RTI_telangana,BommalaRamaram,NA
Telangana,"Revenue Department,Chennur",RTI_telangana,Chennur,NA
Telangana,"Revenue Department,Chinthalamanepally,Asifabad",RTI_telangana,Asifabad,NA
Telangana,"Revenue Department,Choutuppal",RTI_telangana,Choutuppal,NA
Telangana,"Revenue Department,Chunchupalli",RTI_telangana,Chunchupalli,NA
Telangana,"Revenue Department,Dahegaon",RTI_telangana,Dahegaon,NA
Telangana,"Revenue Department,Dandepally",RTI_telangana,Dandepally,NA
Telangana,"Revenue Department,Domakonda",RTI_telangana,Domakonda,NA
Telangana,"Revenue Department,Dummugudem",RTI_telangana,Dummugudem,NA
Telangana,"Revenue Department,Elkathurthy Mandal",RTI_telangana,Elkathurthy Mandal,NA
Telangana,"Revenue Department,Gadkesari(medchal)",RTI_telangana,Medchal,NA
Telangana,"Revenue Department,Gandhari",RTI_telangana,Gandhari,NA
Telangana,"Revenue Department,Gandimaisamma Dunidgal",RTI_telangana,Gandimaisamma Dunidgal,NA
Telangana,"Revenue Department,Gattu",RTI_telangana,Gattu,NA
Telangana,"Revenue Department,Ghanpur (Stn) Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Revenue Department,Gundala",RTI_telangana,Gundala,NA
Telangana,"Revenue Department,Hajipur",RTI_telangana,Hajipur,NA
Telangana,"Revenue Department,Hasanparthy mandal",RTI_telangana,Hasanparthy mandal,NA
Telangana,"Revenue Department,Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,"Revenue Department,Inavole",RTI_telangana,Inavole,NA
Telangana,"Revenue Department,Itikyal",RTI_telangana,Itikyal,NA
Telangana,"Revenue Department,Jainoor",RTI_telangana,Jainoor,NA
Telangana,"Revenue Department,Jannaram",RTI_telangana,Jannaram,NA
Telangana,"Revenue Department,Jawaharnagar, Bhupalpally",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"Revenue Department,Jayashankar Bhupalpally",RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"Revenue Department,Jogulamba Gadwal",RTI_telangana,Jogulamba Gadwal,NA
Telangana,"Revenue Department,Jukkal",RTI_telangana,Jukkal,NA
Telangana,"Revenue Department,julurupadu",RTI_telangana,julurupadu,NA
Telangana,"Revenue Department,Kagaznagar",RTI_telangana,Kagaznagar,NA
Telangana,"Revenue Department,Kalwakurhty",RTI_telangana,Kalwakurhty,NA
Telangana,"Revenue Department,Kamalapur mandal",RTI_telangana,Kamalapur mandal,NA
Telangana,"Revenue Department,Kazipet",RTI_telangana,Kazipet,NA
Telangana,"Revenue Department,Kerameri",RTI_telangana,Kerameri,NA
Telangana,"Revenue Department,Kollapur",RTI_telangana,Kollapur,NA
Telangana,"Revenue Department,Kosgi",RTI_telangana,Kosgi,NA
Telangana,"Revenue Department,Kotapally",RTI_telangana,Kotapally,NA
Telangana,"Revenue Department,Kothur",RTI_telangana,Kothur,NA
Telangana,"Revenue Department,Koutla",RTI_telangana,Koutla,NA
Telangana,"Revenue Department,Kowdipally",RTI_telangana,Kowdipally,NA
Telangana,"Revenue Department,Krishna",RTI_telangana,Krishna,NA
Telangana,"Revenue Department,Kulcharam",RTI_telangana,Kulcharam,NA
Telangana,"Revenue Department,Lingapur",RTI_telangana,Lingapur,NA
Telangana,"Revenue Department,Machareddy",RTI_telangana,Machareddy,NA
Telangana,"Revenue Department,makthal Mandal",RTI_telangana,makthal Mandal,NA
Telangana,"Revenue Department,Malkajgiri",RTI_telangana,Malkajgiri,NA
Telangana,"Revenue Department,Manopad",RTI_telangana,Manopad,NA
Telangana,"Revenue Department,Manuguru",RTI_telangana,Manuguru,NA
Telangana,"Revenue Department,Medak",RTI_telangana,Medak,NA
Telangana,"Revenue Department,Medchal",RTI_telangana,Medchal,NA
Telangana,"Revenue Department,Medipally",RTI_telangana,Medipally,NA
Telangana,"Revenue Department,Muduchinthalapally",RTI_telangana,Muduchinthalapally,NA
Telangana,"Revenue Department,Narayanapur",RTI_telangana,Narayanapur,NA
Telangana,"Revenue Department,Naspur",RTI_telangana,Naspur,NA
Telangana,"Revenue Department,Nizamabad",RTI_telangana,Nizamabad,NA
Telangana,"Revenue Department,Palkonda, Mahabubnagar",RTI_telangana,Mahabubnagar,NA
Telangana,"Revenue Department,paloncha",RTI_telangana,paloncha,NA
Telangana,"Revenue Department,Penchikalpet",RTI_telangana,Penchikalpet,NA
Telangana,"Revenue Department,Quthbullapur",RTI_telangana,Quthbullapur,NA
Telangana,"Revenue Department,Rajapet",RTI_telangana,Rajapet,NA
Telangana,"Revenue Department,Ramareddy",RTI_telangana,Ramareddy,NA
Telangana,"Revenue Department,RDO Office Kothagudem",RTI_telangana,Bhadradri Kothagudem,NA
Telangana,"Revenue Department,Rebbena",RTI_telangana,Rebbena,NA
Telangana,"Revenue Department,Sadashivanagar",RTI_telangana,Sadashivanagar,NA
Telangana,"Revenue Department,SDC Trible wlefare Bhadrachalam",RTI_telangana,SDC Trible wlefare Bhadrachalam,NA
Telangana,"Revenue Department,Shamirpet",RTI_telangana,Shamirpet,NA
Telangana,"Revenue Department,Shayampet",RTI_telangana,Shayampet,NA
Telangana,"Revenue Department,Sirpur-T",RTI_telangana,Sirpur-T,NA
Telangana,"Revenue Department,Sirpur-U",RTI_telangana,Sirpur-U,NA
Telangana,"Revenue Department,Tadoor",RTI_telangana,Tadoor,NA
Telangana,"Revenue Department,Tadwai",RTI_telangana,Tadwai,NA
Telangana,"Revenue Department,Telkapally",RTI_telangana,Telkapally,NA
Telangana,"Revenue Department,Thimmajipet",RTI_telangana,Thimmajipet,NA
Telangana,"Revenue Department,Thorrur",RTI_telangana,Thorrur,NA
Telangana,"Revenue Department,Thurkapally",RTI_telangana,Thurkapally,NA
Telangana,"Revenue Department,Tiryani",RTI_telangana,Tiryani,NA
Telangana,"Revenue Department,Toopran",RTI_telangana,Toopran,NA
Telangana,"Revenue Department,Urkonda",RTI_telangana,Urkonda,NA
Telangana,"Revenue Department,Utkoor Mandal",RTI_telangana,Utkoor Mandal,NA
Telangana,"Revenue Department,Vangoor",RTI_telangana,Vangoor,NA
Telangana,"Revenue Department,Velair Mandal",RTI_telangana,Velair Mandal,NA
Telangana,"Revenue Department,Veldanda",RTI_telangana,Veldanda,NA
Telangana,"Revenue Department,Waddepally",RTI_telangana,Waddepally,NA
Telangana,"Revenue Department,Wankidi",RTI_telangana,Wankidi,NA
Telangana,"Revenue Department,Yeldurthy",RTI_telangana,Yeldurthy,NA
Telangana,"Revenue Department,Yerravally",RTI_telangana,Yerravally,NA
Telangana,"Revenue Departmentr,Rayaparthy",RTI_telangana,Rayaparthy,NA
Telangana,"Revenue Dept, Mavala",RTI_telangana,Mavala,NA
Telangana,Revenue Divisional Offficer Karimnagar,RTI_telangana,Karimnagar,NA
Telangana,Revenue Divisional Office Hanumakonda,RTI_telangana,Hanamkonda,NA
Telangana,Revenue Divisional Office Kalwakurthy,RTI_telangana,,NA
Telangana,Revenue Divisional Office Nagarkurnool,RTI_telangana,Nagarkurnool,NA
Telangana,"Revenue Divisional Office, Karimnagar",RTI_telangana,Karimnagar,NA
Telangana,"Revenue Divisional Office,Korutla",RTI_telangana,Korutla,NA
Telangana,Revenue Divisional Officer Huzurabad,RTI_telangana,,NA
Telangana,"Revenue( Endowemnts) Department, Kamareddy",RTI_telangana,Kamareddy,NA
Telangana,"Revenue( Excise and Prohibition )Department,Medak",RTI_telangana,Medak,NA
Telangana,"Revenue( Prohibition &Excise )Department,Naryanpet",RTI_telangana,Naryanpet,NA
Telangana,Revenue(Collectorate) Mulugu,RTI_telangana,Mulugu,NA
Telangana,"Revenue(Endowment)Department,Jangaon",RTI_telangana,Jangaon,NA
Telangana,"Revenue(Endowments) Department, Karimnagar",RTI_telangana,Karimnagar,NA
Telangana,"Revenue(Pro. & Excise) Department,Rangareddy",RTI_telangana,Ranga Reddy,NA
Telangana,"Revenue(Prohibition & Excise)Department,Khammam",RTI_telangana,Khammam,NA
Telangana,"Revenue(Prohibition & Excise)Department,Mancherial",RTI_telangana,Mancherial,NA
Telangana,"Revenue(Registration and Stamps) Department,Azampura",RTI_telangana,Azampura,NA
Telangana,"Revenue(Registration and Stamps) Department,Charminar",RTI_telangana,Charminar,NA
Telangana,"Revenue(Registration and Stamps) Department,DoodhBowli",RTI_telangana,DoodhBowli,NA
Telangana,"Revenue(Registration and Stamps) Department,Golconda",RTI_telangana,Golconda,NA
Telangana,"Revenue(Registration and Stamps) Department,S.R.Nagar",RTI_telangana,S.R.Nagar,NA
Telangana,"Roads & Building Dept, Errummanzil, Hyderabad",RTI_telangana,Hyderabad,NA
Telangana,Roads & Buildings Department Balkampet,RTI_telangana,,NA
Telangana,"Roads & Buildings Department,Jogulamba Gadwal",RTI_telangana,Jogulamba Gadwal,NA
Telangana,Roads and Buildings Jagtial District,RTI_telangana,Jagtial,NA
Telangana,Rural Development Agency(DRDA))Warangal,RTI_telangana,Warangal,NA
Telangana,RURAL DEVELOPMENT JAYASHANKAR BHUPALAPALLY,RTI_telangana,Jayashankar Bhupalapally,NA
Telangana,"SC Corporation Department,Medak",RTI_telangana,Medak,NA
Telangana,SC Corporation Department.Mulugu,RTI_telangana,Mulugu,NA
Telangana,"SC Development ,Mancherial",RTI_telangana,Mancherial,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Basheerabad,RTI_telangana,Basheerabad,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Doma,RTI_telangana,Doma,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Karankote,RTI_telangana,Karankote,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Kodangal,RTI_telangana,Kodangal,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Marikal,RTI_telangana,Marikal,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Mominpet,RTI_telangana,Mominpet,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Nawabpet,RTI_telangana,Nawabpet,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Patloor,RTI_telangana,Patloor,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Pudur,RTI_telangana,Pudur,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Siripura,RTI_telangana,Siripura,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Tandur,RTI_telangana,Tandur,NA
Telangana,SC Development Department(Govt. SC Boys Hostel) Yalal,RTI_telangana,Yalal,NA
Telangana,"SC Development Department(Govt. SC Boys Hostel), Pargi",RTI_telangana,Pargi,NA
Telangana,"SC Development Department(Govt. SC Boys Hostel, No. I) Karankote",RTI_telangana,No. I) Karankote,NA
Telangana,"SC Development Department(Govt. SC Boys Hostel, No. II) Vikarabad",RTI_telangana,Vikarabad,NA
Telangana,SC Development Department(Govt. SC College Boys Hostel) Vikarabad,RTI_telangana,Vikarabad,NA
Telangana,SC Development Department(Govt. SC College Boys Hostel)Tandur,RTI_telangana,Tandur,NA
Telangana,SC Development Department(Govt. SC Collegle Girls Hostel) Vikarabad,RTI_telangana,Vikarabad,NA
Telangana,SC Development Department(Govt. SC Girls Hostel) Tandur,RTI_telangana,Tandur,NA
